# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
2.750000000000000000e+03 1.316000000000000000e+03 3.751000000000000000e+03 5.107000000000000428e-01
3.000000000000000000e+03 1.380000000000000000e+03 3.648000000000000000e+03 5.581000000000000405e-01
3.250000000000000000e+03 1.442000000000000000e+03 3.551000000000000000e+03 6.058999999999999941e-01
3.500000000000000000e+03 1.502000000000000000e+03 3.460000000000000000e+03 6.541000000000000147e-01
3.750000000000000000e+03 1.558000000000000000e+03 3.374000000000000000e+03 7.026000000000000023e-01
4.000000000000000000e+03 1.613000000000000000e+03 3.293000000000000000e+03 7.514000000000000679e-01
4.500000000000000000e+03 1.713000000000000000e+03 3.144000000000000000e+03 8.498999999999999888e-01
5.000000000000000000e+03 1.804000000000000000e+03 3.010000000000000000e+03 9.495999999999999996e-01
5.500000000000000000e+03 1.885000000000000000e+03 2.888000000000000000e+03 1.050000000000000044e+00
6.000000000000000000e+03 1.958000000000000000e+03 2.778000000000000000e+03 1.149999999999999911e+00
6.500000000000000000e+03 2.024000000000000000e+03 2.677000000000000000e+03 1.250000000000000000e+00
7.000000000000000000e+03 2.083000000000000000e+03 2.585000000000000000e+03 1.360000000000000098e+00
8.000000000000000000e+03 2.188000000000000000e+03 2.420000000000000000e+03 1.570000000000000062e+00
9.000000000000000000e+03 2.278000000000000000e+03 2.279000000000000000e+03 1.780000000000000027e+00
1.000000000000000000e+04 2.358000000000000000e+03 2.156000000000000000e+03 1.989999999999999991e+00
